"player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","idp_solo","idp_solo_sd","idp_sack","idp_sack_sd","idp_int","idp_int_sd","idp_pd","idp_pd_sd","idp_td","idp_td_sd","birthdate","draft_year","injury_status","injury_details","season_year","week"
"Jack Bech","LVR","WR","17078","weighted",NA,NA,NA,NA,NA,NA,5.4538961038961,3.87414815574698,0,0,0,0,NA,NA,NA,NA,366.318181818182,350.885762545704,1.78040141676505,1.90317549719252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-12-18,2025,NA,NA,NA,NA
"Jayden Reed","GB","WR","16184","weighted",NA,NA,NA,NA,NA,NA,92.2746497538811,46.7293602548382,0.75109333585763,0.409410962221886,1.06821279818251,0.0959202108734338,NA,NA,NA,NA,755.939606209769,129.403089894904,5.54806512684589,0.91590627211989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-04-28,2023,"Q","Foot",2025,0
"Keon Coleman","BUF","WR","16617","weighted",NA,NA,NA,NA,NA,NA,6.47855249634879,5.25288499148653,0,0,0.357582355168497,0.310128010347687,NA,NA,NA,NA,815.030064369557,106.964658831237,5.9070730783794,1.13726083423695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA
"Keenan Allen","LAC","WR","11222","weighted",NA,NA,NA,NA,NA,NA,1.17466327689728,2.03397046530518,0,0,0.373116243847028,0.311394477377182,NA,NA,NA,NA,676.130829231352,160.469601895754,5.03605452480121,1.04832094480247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992-04-27,2013,NA,NA,NA,NA
"Tre Harris","LAC","WR","17072","weighted",NA,NA,NA,NA,NA,NA,9.60056796667929,8.56760778067387,0,0,0.75798939795532,0.216385490157803,NA,NA,NA,NA,484.524854221886,279.25865970503,2.80196137826581,1.68318304760348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-02-28,2025,NA,NA,NA,NA
"Josh Downs","IND","WR","16187","weighted",NA,NA,NA,NA,NA,NA,7.18429166441283,6.30078634410414,0,0,0.357582355168497,0.310128010347687,NA,NA,NA,NA,801.362241575161,86.390662817886,4.69658462703521,1.14801328678034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-08-12,2023,NA,NA,NA,NA
"Jayden Higgins","HOU","WR","17083","weighted",NA,NA,NA,NA,NA,NA,6.79499107480933,6.06249848234998,0,0,1.15521898270857,0.361779513340956,NA,NA,NA,NA,659.781196516471,208.707758883092,3.80325634229459,1.95123823076273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-12-15,2025,NA,NA,NA,NA
"Dont'e Thornton","LVR","WR","17087","weighted",NA,NA,NA,NA,NA,NA,5.70149470323611,5.75768568496534,0.0672355245973008,0.106784255732429,0.214235959947758,0.0377617858719014,NA,NA,NA,NA,479.860905528951,206.740632305524,2.79011754462342,1.59978943484824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-11-30,2025,NA,NA,NA,NA
"Adam Thielen","MIN","WR","11938","weighted",NA,NA,NA,NA,NA,NA,1.16216800995294,1.26152674922263,0,0,0.357582355168497,0.310128010347687,NA,NA,NA,NA,576.11943960621,229.355453161187,4.27659977281333,1.53771725675955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990-08-22,2014,NA,NA,NA,NA
"DeAndre Hopkins","BAL","WR","11232","weighted",NA,NA,NA,NA,NA,NA,0.977189265536723,1.42927465003369,0,0,0.0238559322033898,0.0162450682758638,NA,NA,NA,NA,466.277169491525,206.90742475181,4.26415254237288,1.71840097504799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992-06-06,2013,NA,NA,NA,NA
"Marvin Mims","DEN","WR","16189","weighted",NA,NA,NA,NA,NA,NA,46.0041982203711,30.2678594531812,0.160869800400281,0.345560254296966,0.658708822415752,0.308956857380038,NA,NA,1,0,665.150344566452,146.973747846468,5.32974630821658,1.42481076834491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-03-19,2023,NA,NA,NA,NA
"Isaac TeSlaa","DET","WR","17157","weighted",NA,NA,NA,NA,NA,NA,0.672355245973008,1.06784255732429,0,0,0.328471919895516,0.0755235717438028,NA,NA,NA,NA,415.129682194166,249.949523522822,2.51636917718764,1.46802736707606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-02-20,2025,NA,NA,NA,NA
"Rashid Shaheed","NO","WR","16080","weighted",NA,NA,NA,NA,NA,NA,43.3776391518364,12.5226368991691,0.0353190858369986,0.063067954400982,0.751912154486937,0.315677695858261,NA,NA,1,0,823.854305187429,52.9166250746092,4.64425596365013,0.889068830766558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998-08-31,2022,NA,NA,NA,NA
"Darius Slayton","NYG","WR","14122","weighted",NA,NA,NA,NA,NA,NA,7.52490939579164,5.67442466659557,0.0313625791096446,0.0689601646165157,0.0497286381421179,0.0310392526391384,NA,NA,NA,NA,579.274577811435,132.160884927657,2.93464596743658,0.555147967186175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,NA
"Alec Pierce","IND","WR","15768","weighted",NA,NA,NA,NA,NA,NA,0.183074592957213,0.338501024899562,0,0,0.0248643190710589,0.0155196263195692,NA,NA,NA,NA,599.108822415752,195.321373697339,3.89419159409315,1.72602706259065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-05-02,2022,NA,NA,NA,NA
"Troy Franklin","DEN","WR","16619","weighted",NA,NA,NA,NA,NA,NA,7.81398718825798,6.69609309418438,0,0,0.271353939921637,0.0566426788078521,NA,NA,NA,NA,460.327836308228,163.944533539822,3.33342620809752,1.23826993936062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-02-06,2024,NA,NA,NA,NA
"Tyler Lockett","TEN","WR","12187","weighted",NA,NA,NA,NA,NA,NA,-0.623729987018607,0.995039656079505,0,0,0.0236549834126641,0.0163521982742857,NA,NA,NA,NA,532.394322803981,145.502766886007,3.15677196019039,1.0212197727826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992-09-28,2015,NA,NA,NA,NA
"Cedric Tillman","CLE","WR","16191","weighted",NA,NA,NA,NA,NA,NA,2.38124087196408,3.76249920328363,0,0,1.04962766628802,0.0616101618331507,NA,NA,NA,NA,693.932911775843,113.616470562143,3.74500567966679,1.17792382825389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-04-19,2023,NA,NA,NA,NA
"Marquise Brown","KC","WR","14105","weighted",NA,NA,NA,NA,NA,NA,6.24138583869746,5.03996000975177,0.0183074592957213,0.0338501024899562,0.0497286381421179,0.0310392526391384,NA,NA,NA,NA,648.466149185914,170.416008071969,4.04895872775464,1.30743914649435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2019,NA,NA,NA,NA
"Luther Burden","CHI","WR","17070","weighted",NA,NA,NA,NA,NA,NA,31.2830779060962,16.6796036691565,0.165899621651203,0.345814674680076,1.04988640666414,0.512474105889358,NA,NA,NA,NA,558.647565316168,147.238457251121,3.13015524422567,1.44745744540814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-12-12,2025,NA,NA,NA,NA
"Xavier Legette","CAR","WR","16639","weighted",NA,NA,NA,NA,NA,NA,23.1116603559258,13.8619179094996,0.0296359604046086,0.0584701860057411,0.357582355168497,0.310128010347687,NA,NA,NA,NA,671.9840136312,111.659052017385,4.26011359333586,0.653385335988741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-01-29,2024,NA,NA,NA,NA
"Quentin Johnston","LAC","WR","16188","weighted",NA,NA,NA,NA,NA,NA,5.15394601611944,4.04032977914185,0,0,0.342048466489966,0.309400434247398,NA,NA,NA,NA,581.428951154866,174.861604319802,4.80129496402878,1.77940832766699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-09-06,2023,NA,NA,NA,NA
"Dyami Brown","JAC","WR","15292","weighted",NA,NA,NA,NA,NA,NA,11.8549152542373,10.8938872214337,0,0,0.99385593220339,0.134997953189719,NA,NA,NA,NA,464.70329661017,165.030573494451,2.34275423728814,1.23302303312527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,NA,NA,NA,NA
"Christian Kirk","HOU","WR","13633","weighted",NA,NA,NA,NA,NA,NA,4.24130470060042,3.99673685326304,0,0,0.689776599772813,0.309043946884579,NA,NA,NA,NA,646.483862173419,134.676258490384,3.04402120408936,1.2922892234306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996-11-18,2018,"O","Hamstring",2025,0
"Rashod Bateman","BAL","WR","15293","weighted",NA,NA,NA,NA,NA,NA,0.793600908746687,1.37928470961724,0,0,0.0248643190710589,0.0155196263195692,NA,NA,NA,NA,698.790329420674,71.7807458416983,6.00177962892844,1.72561248329559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,NA,NA,NA,NA
"Ray-Ray McCloud","ATL","WR","13641","weighted",NA,NA,NA,NA,NA,NA,53.2747627118644,16.1905309162264,0.038539690245911,0.0781541612983879,1.20559322033898,0.416634606214297,NA,NA,NA,NA,515.933059322034,154.724637420648,2.30856779661017,0.805966662294081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,NA
"Romeo Doubs","GB","WR","15779","weighted",NA,NA,NA,NA,NA,NA,2.59267322983718,4.73756343592344,0,0,0.497160166603559,0.269924551452491,NA,NA,NA,NA,623.009647860659,102.446280353165,4.62340022718667,1.19840005675958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-04-13,2022,NA,NA,NA,NA
"Kayshon Boutte","NE","WR","16193","weighted",NA,NA,NA,NA,NA,NA,0.921052631578947,1.69856574555567,0,0,0.0248643190710589,0.0155196263195692,NA,NA,NA,NA,463.243900037864,217.678758589868,2.62802726240061,1.43834474420766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-05-07,2023,NA,NA,NA,NA
"Amari Cooper","LVR","WR","12175","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,398.840748230536,318.47610231205,2.92629751591834,2.02384058562568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994-06-18,2015,NA,"Undisclosed",2025,0
"Demario Douglas","NE","WR","16342","weighted",NA,NA,NA,NA,NA,NA,15.5279202953427,11.1693818935509,0,0,0.0497286381421179,0.0310392526391384,NA,NA,NA,NA,634.943021582734,97.6598647347829,3.2633244982961,0.550817853864998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-12-08,2023,NA,NA,NA,NA
"Pat Bryant","DEN","WR","17082","weighted",NA,NA,NA,NA,NA,NA,3.12873417721519,4.07838063121972,0,0,0.0417215189873418,0.0203735867924839,NA,NA,NA,NA,429.422784810127,185.80855285517,2.62075949367089,1.58199539219371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-12-10,2025,NA,NA,NA,NA
"Tory Horton","SEA","WR","17098","weighted",NA,NA,NA,NA,NA,NA,4.56720939038243,5.30546389540998,0,0,1.15542092641676,0.433021805118973,NA,NA,NA,NA,438.71461567588,177.143897061405,2.15329042029534,1.1433308979865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-11-29,2025,NA,NA,NA,NA
"Michael Wilson","ARI","WR","16206","weighted",NA,NA,NA,NA,NA,NA,8.39963650132526,8.33745594396755,0.0475975009466111,0.0775638905385461,0.689448441247002,0.141046886398434,NA,NA,NA,NA,582.260378644453,87.5676501683621,4.00767890950398,1.17740805574171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-02-23,2023,NA,NA,NA,NA
"Calvin Austin III","PIT","WR","15777","weighted",NA,NA,NA,NA,NA,NA,12.0746016949153,7.49375822479696,0.117069209039548,0.146492813028331,0.503601694915254,0.288014494007017,NA,NA,NA,NA,494.743313559322,115.035582554741,3.3678813559322,1.36543292259264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-03-24,2022,NA,NA,NA,NA
"Wan'Dale Robinson","NYG","WR","15757","weighted",NA,NA,NA,NA,NA,NA,21.0629875047331,10.6076612502722,0.0313625791096446,0.0689601646165157,0.357582355168497,0.310128010347687,NA,NA,NA,NA,626.044460431655,98.0282044281933,2.8222112836047,0.677781050003248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-01-05,2022,NA,NA,NA,NA
"Jalen Coker","CAR","WR","16809","weighted",NA,NA,NA,NA,NA,NA,3.63976633491995,3.96911742335926,0.0222760709649502,0.035537130574268,0.137069089860089,0.0875505405729901,NA,NA,NA,NA,497.203548247512,116.150854164985,2.5450540891389,0.939266997918097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,"IR","Quadriceps",2025,0
"Tre Tucker","LVR","WR","16287","weighted",NA,NA,NA,NA,NA,NA,39.3093220338983,21.5585796012851,0.266737288135593,0.396614575378252,0.0238559322033898,0.0162450682758638,NA,NA,NA,NA,473.092533898305,175.26990733686,2.52478813559322,1.19758914359761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-03-08,2023,NA,NA,NA,NA
"Josh Palmer","BUF","WR","15319","weighted",NA,NA,NA,NA,NA,NA,0.774801211662249,0.839368794951763,0,0,0.0248643190710589,0.0155196263195692,NA,NA,NA,NA,572.065815978796,111.46656236282,3.13824308973874,1.29421024556264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,NA,NA,NA,NA
"KeAndre Lambert-Smith","LAC","WR","17205","weighted",NA,NA,NA,NA,NA,NA,3.32537490134175,3.83963045837699,0,0,0,0,NA,NA,NA,NA,250.818468823994,284.609117262223,1.62904498816101,2.13409782355268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-10-16,2025,NA,NA,NA,NA
"Kyle Williams","NE","WR","17134","weighted",NA,NA,NA,NA,NA,NA,9.06544076880429,5.7276477522464,0,0,0.479977001581141,0.291442923621906,NA,NA,NA,NA,433.718413109099,174.040202294726,2.42673566192324,0.848818833249872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-11-13,2025,NA,NA,NA,NA
"Malik Washington","MIA","WR","16684","weighted",NA,NA,NA,NA,NA,NA,7.63026605660058,10.8797390557018,0.0290289781392984,0.0397680915221477,0.522724961870869,0.316971431023164,NA,NA,1,0,370.277508896797,139.83798440403,2.10933401118455,1.93473813800135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-01-04,2024,NA,NA,NA,NA
"Brandin Cooks","NO","WR","11674","weighted",NA,NA,NA,NA,NA,NA,4.81528248587571,8.93966831903843,0,0,0.0238559322033898,0.0162450682758638,NA,NA,NA,NA,374.987466101695,145.986017621878,2.5091186440678,1.31705854867453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993-09-25,2014,NA,NA,NA,NA
"Devaughn Vele","NO","WR","16788","weighted",NA,NA,NA,NA,NA,NA,1.01269772166594,1.8360334300862,0,0,0.0857640400522421,0.0377617858719014,NA,NA,NA,NA,331.465250326513,162.174171055966,1.98132346538964,1.06772213632265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997-12-12,2024,NA,NA,NA,NA
"Adonai Mitchell","IND","WR","16626","weighted",NA,NA,NA,NA,NA,NA,9.39987220749716,9.74457174510905,0.00329961594634067,0.0064391713324575,0.627338129496403,0.169256263678121,NA,NA,NA,NA,395.738841347974,125.986815706926,2.01286633850814,0.923493957458071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-10-08,2024,NA,NA,NA,NA
"Marquez Valdes-Scantling","SF","WR","13793","weighted",NA,NA,NA,NA,NA,NA,7.68745035742653,10.1448099924716,0,0,0,0,NA,NA,NA,NA,289.064781572677,215.059663428425,1.81223193010326,1.37425314783777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994-10-10,2018,NA,NA,NA,NA
"Roman Wilson","PIT","WR","16629","weighted",NA,NA,NA,NA,NA,NA,4.0498040922943,4.14486855171021,0,0,0.042882020026121,0.0188808929359507,NA,NA,NA,NA,340.789978232477,148.745708409672,2.1210274270788,1.05916511324909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-06-19,2024,NA,NA,NA,NA
"Elic Ayomanor","TEN","WR","17073","weighted",NA,NA,NA,NA,NA,NA,5.13514827995255,6.95791512151471,0,0,0.0403024911032029,0.0221137719445578,NA,NA,NA,NA,345.233013048636,170.325214085423,1.99192170818505,1.22742698528948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-06-03,2025,NA,NA,NA,NA
"Dontayvion Wicks","GB","WR","16195","weighted",NA,NA,NA,NA,NA,NA,0.830745929572132,1.72824349690849,0,0,0.186229963397703,0.139415051357826,NA,NA,NA,NA,375.343513820523,148.35645797862,3.08376372586142,1.36536892759507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-06-16,2023,"Q","Calf",2025,0
"Elijah Moore","BUF","WR","15288","weighted",NA,NA,NA,NA,NA,NA,4.75003627920476,6.17612193734935,0,0,0,0,NA,NA,NA,NA,302.308463212886,177.561168870209,1.46053112755768,0.652387316210797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,NA,NA,NA,NA
"Jalen Nailor","MIN","WR","15786","weighted",NA,NA,NA,NA,NA,NA,3.69838983050848,7.86237589460849,0,0,0.479745762711864,0.288819723076838,NA,NA,NA,NA,300.850177966102,173.83258299089,2.59858474576271,1.8939246251491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-03-02,2022,NA,NA,NA,NA
"Josh Reynolds","NYJ","WR","13168","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.0201842053693906,0.0182226349026327,NA,NA,NA,NA,455.945773074662,50.4382161513563,3.27988242210464,0.678985992535223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995-02-16,2017,NA,NA,NA,NA
"Christian Watson","GB","WR","15789","weighted",NA,NA,NA,NA,NA,NA,13.8498964803313,7.25931733728831,0,0,0.792097998619738,0.109368522781019,NA,NA,NA,NA,272.665113871636,175.519796297078,1.58079710144928,1.03809242726259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-05-12,2022,NA,"Knee - ACL",2025,0
"Tutu Atwell","LAR","WR","15301","weighted",NA,NA,NA,NA,NA,NA,12.6057832512315,11.5380935211139,0.0361149425287356,0.0709145151792268,0.0223152709359606,0.0171825247080365,NA,NA,NA,NA,467.940334975369,41.481667867862,1.80705418719212,0.750895274652951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,NA,NA,NA,NA
"Jalen Tolbert","DAL","WR","15788","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.0223152709359606,0.0171825247080365,NA,NA,NA,NA,428.264876847291,80.3398848032407,3.8108078817734,1.56819539055639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-02-27,2022,NA,NA,NA,NA
"Noah Brown","WAS","WR","13172","weighted",NA,NA,NA,NA,NA,NA,0.677733990147783,1.15300350404636,0,0,0.252857142857143,0.19137941611055,NA,NA,NA,NA,418.978699507389,75.6111131916297,2.07454187192118,0.695399002393153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA
"JuJu Smith-Schuster","KC","WR","13156","weighted",NA,NA,NA,NA,NA,NA,0.291518386714116,0.408487128852136,0.0291518386714116,0.0408487128852136,0.0403024911032029,0.0221137719445578,NA,NA,NA,NA,247.723285883749,153.915759229848,1.59574139976275,1.0718162614616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996-11-22,2017,NA,NA,NA,NA
