player_id,mfl_id,gsis_id,sleeper_id,espn_id,yahoo_id,pfr_id,fantasypros_id,pff_id,cbs_id,ktc_id,sportradar_id,fleaflicker_id,rotowire_id,rotoworld_id,stats_id,stats_global_id,fantasy_data_id,swish_id,cfbref_id,nfl_id,name,merge_name,name_last_first,position,team,birthdate,draft_year,xref_correction_status
1343,15989,00-0037137,8275,4372020,34383,JobeJo00,22720,83122,2963651,,56d7af50-ce1a-11ec-bebb-4fec1e38b0e5,,16152,,34383,0,,1125738,,54815,Josh Jobe,josh jobe,"Jobe, Josh",CB,SEA,1998-04-09,2022,original
1344,15990,00-0037168,8665,4056052,34278,RogeAr00,24242,40034,2258253,,6a3edb00-ca63-11ec-bdda-4fe5bed84950,,16362,,34278,0,,944636,,54846,Armani Rogers,armani rogers,"Rogers, Armani",TE,BUF,1997-12-04,2022,original
1345,15991,00-0037348,8849,4047422,34513,ConnTa00,24216,22777,2260697,,4f2ecf70-d3b2-11ec-96a0-c3471a31202c,,16338,,34513,0,,946261,,54931,Tanner Conner,tanner conner,"Conner, Tanner",TE,MIA,1998-03-20,2022,original
1346,15992,00-0037115,8240,,34256,,24633,,2868250,,81b98a40-ca69-11ec-a83a-8732d3d5a7e3,,15816,,34256,0,,1066286,,,BJ Baylor,bj baylor,"Baylor, BJ",RB,ATL,1998-09-08,2022,original
1347,15993,00-0037055,8745,4247812,34330,McCuLa01,24812,61478,2836356,,fb2a4c20-d207-11ec-ab20-b37737d70cc4,,16406,,34330,0,,1056392,,54748,Lance McCutcheon,lance mccutcheon,"McCutcheon, Lance",WR,PIT,1999-02-28,2022,original
1348,15994,00-0037406,8403,,34531,WeatSt01,23977,,2820416,,552def50-d39e-11ec-96a0-c3471a31202c,,16164,,34531,0,,1051216,,,Sterling Weatherford,sterling weatherford,"Weatherford, Sterling",LB,FA,1999-01-26,2022,original
1349,15996,00-0037387,8416,4036448,34579,VirgJa00,24218,41991,2240825,,aa8d3730-d254-11ec-b16e-cf7159baf83d,,16332,,34579,0,,912596,,54972,Jalen Virgil,jalen virgil,"Virgil, Jalen",WR,FA,1998-07-13,2022,original
1350,15997,00-0037119,8602,,34260,,24636,,2866956,,119b2190-ca70-11ec-a83a-8732d3d5a7e3,,16354,,34260,0,,1065348,,,Danny Davis,danny davis,"Davis, Danny",WR,FA,1998-01-20,2022,original
1351,15998,00-0037203,8274,4241473,34427,RayxLa02,24195,56501,2866691,,b3407bc0-cfe9-11ec-8762-8dfa2bbad12c,,16219,,34427,0,,1060258,,54872,LaBryan Ray,labryan ray,"Ray, LaBryan",DT,CAR,1997-12-05,2022,original
1352,16000,00-0037569,8197,4258248,34607,HendPe01,22971,60915,2867545,,944893b0-d30e-11ec-8b77-45b1765fd110,,16041,,34607,0,,1065138,,55157,Peyton Hendershot,peyton hendershot,"Hendershot, Peyton",TE,FA,1999-04-23,2022,original
1353,16001,00-0037580,8663,4911488,34284,BernJa00,24670,156149,2886685,,dcdfde40-cc7d-11ec-8d55-87af3a9174bd,,16489,,34284,0,,1384962,,55168,Jared Bernhardt,jared bernhardt,"Bernhardt, Jared",WR,FA,1997-12-12,2022,original
1354,16002,00-0037471,8577,4033806,34633,McCoJa01,24620,44539,2247018,,5b2f5350-ca2d-11ec-85ef-0dc0f14c8af3,,16317,,34633,0,,920866,,55057,James McCourt,james mccourt,"McCourt, James",PK,FA,1997-11-09,2022,original
1355,16003,00-0037499,8530,4258210,,VilaLu00,,56715,2878266,,aa7f57a0-c958-11ec-b1d2-d334745b4f4f,,16305,,34239,0,,1074735,,55087,Luiji Vilain,luiji vilain,"Vilain, Luiji",DE,FA,1998-03-10,2022,original
1356,16004,00-0037517,8839,4037212,34549,MastLu00,23975,45046,2223212,,103ff970-d3a7-11ec-96a0-c3471a31202c,,16557,,34549,0,,910857,,55105,Luke Masterson,luke masterson,"Masterson, Luke",LB,FA,1998-01-07,2022,original
1357,16006,00-0037481,8870,4259299,34502,FatuOl00,23987,58122,2870622,,d9e949d0-d3ec-11ec-8afa-57d9afd0ecba,,16570,,34502,0,,1068766,,55069,Olakunle Fatukasi,olakunle fatukasi,"Fatukasi, Olakunle",LB,LAR,1999-06-11,2022,original
1358,16007,00-0037459,8547,4258594,34600,HiniKu00,24003,56787,2868578,,f3f7e740-c966-11ec-89b7-476565ea032f,,16544,,34600,0,,1066761,,55045,Kurt Hinish,kurt hinish,"Hinish, Kurt",DT,HOU,1999-04-27,2022,original
1359,16008,00-0037184,8285,4258198,34404,RossJo01,23758,57971,2878199,,82546a90-c980-11ec-a1a0-57a82b503f37,,16189,,34404,0,,1074724,,54862,Josh Ross,josh ross,"Ross, Josh",LB,FA,1999-10-31,2022,original
1360,16009,00-0037596,8680,4249739,34454,GibbJa00,24690,57662,2864898,,aa030100-cca0-11ec-80d0-652593cc1bb6,,16576,,34454,0,,1062429,,55184,Jack Gibbens,jack gibbens,"Gibbens, Jack",LB,NEP,1998-11-24,2022,original
1361,16010,00-0037500,8528,4361823,,WrigRy00,,77591,2965130,,4800e2e0-c95a-11ec-b1d2-d334745b4f4f,,16306,,34240,0,,1120728,,55088,Ryan Wright,ryan wright,"Wright, Ryan",PN,MIN,2000-06-01,2022,original
1362,16011,00-0037607,8538,4256051,,StonRy00,,52045,2803759,,e0c8b6a0-c95b-11ec-b1d2-d334745b4f4f,,16582,,34471,0,,976036,,55195,Ryan Stonehouse,ryan stonehouse,"Stonehouse, Ryan",PN,FA,1999-05-11,2022,original
1363,16013,00-0037587,8659,4243181,34291,LandNa01,24674,57788,2867156,,7fe2ddd0-cc7f-11ec-8d55-87af3a9174bd,,15904,,34291,0,,1061888,,55175,Nate Landman,nate landman,"Landman, Nate",LB,LAR,1998-11-19,2022,original
1364,16014,00-0037155,8860,4240532,34355,AdamTo03,24902,55953,2864742,,8774aba0-d3be-11ec-96a0-c3471a31202c,,16431,,34355,0,,1057516,,54833,Tony Adams,tony adams,"Adams, Tony",S,NYJ,1999-01-24,2022,original
1365,16015,00-0037422,8783,4035776,34476,PryoKe00,24839,40408,2251888,,73f7ecc0-d2ee-11ec-96a0-c3471a31202c,,16519,,34476,0,,924381,,55007,Kendric Pryor,kendric pryor,"Pryor, Kendric",WR,CIN,1998-01-06,2022,original
1366,16016,00-0037353,8857,4291489,34529,KohoKa00,24898,156070,2886768,,97debc10-d3b9-11ec-96a0-c3471a31202c,,16330,,34529,0,,1386000,,54936,Kader Kohou,kader kohou,"Kohou, Kader",CB,MIA,1998-11-28,2022,original
1367,16017,00-0037633,8733,4241250,34342,HummJa00,24804,57879,2867066,,0c7ceb00-d207-11ec-ab20-b37737d70cc4,,16270,,34342,0,,1058624,,55212,Jake Hummel,jake hummel,"Hummel, Jake",LB,BAL,1999-01-04,2022,original
1368,16018,00-0037130,8406,4243956,34376,BlanRe00,22754,56065,2805656,,f67efd90-ce17-11ec-bebb-4fec1e38b0e5,,15919,,34376,0,,977328,,54808,Reed Blankenship,reed blankenship,"Blankenship, Reed",S,PHI,1999-03-02,2022,original
1369,16019,00-0037457,8349,4033812,34598,HansJa01,24004,43645,2247011,,4d83cae0-c967-11ec-89b7-476565ea032f,,15314,,34598,0,,920859,,55043,Jake Hansen,jake hansen,"Hansen, Jake",LB,HOU,1998-06-19,2022,original
1370,16021,00-0037202,8725,4693173,,MitcDa00,,129826,3161949,,6d8b5460-cfe9-11ec-8762-8dfa2bbad12c,,16468,,34426,0,,1214044,,54871,DaMarcus Mitchell,damarcus mitchell,"Mitchell, DaMarcus",DT,FA,1998-12-13,2022,original
1371,16022,00-0037175,8241,4035312,34389,BrowAn06,24113,40316,2223222,,16f9e1a0-c97e-11ec-a1a0-57a82b503f37,,16232,,34389,0,,910766,,54853,Anthony Brown,anthony brown,"Brown, Anthony",QB,FA,1998-07-27,2022,original
1372,16023,00-0037332,8795,4608386,34475,BellDA03,24855,111578,2886667,,8b181df0-d30a-11ec-8b77-45b1765fd110,,16523,,34475,0,,1336324,,54915,D'Anthony Bell,danthony bell,"Bell, D'Anthony",S,SEA,1996-10-17,2022,original
1373,16024,00-0037585,8654,4045701,,HornTi00,,43918,2260779,,16b730e0-cc7f-11ec-8d55-87af3a9174bd,,16494,,34289,0,,946259,,55173,Timmy Horne,timmy horne,"Horne, Timmy",DT,NYG,1997-10-25,2022,original
1374,16025,00-0037456,8820,4274040,34597,HairTr00,24872,65088,2880293,,c4ae1ed0-d32c-11ec-a99e-3305165b8d4a,,16543,,34597,0,,1079304,,55042,Troy Hairston,troy hairston,"Hairston, Troy",RB,FA,1998-12-08,2022,original
1375,16026,00-0037106,8702,4047655,,JoneJa12,,49374,2260180,,d2e097f0-ce07-11ec-9598-03840dd5f387,,16423,,34367,0,,945624,,54778,Jaylon Jones,jaylon jones,"Jones, Jaylon",CB,CHI,1997-10-14,2022,original
1376,16029,00-0037593,8925,4259300,34449,AverTr01,25208,56146,2805645,,bb6a7db0-133b-11ed-9919-531ded80fd4f,,16575,,34449,0,,977306,,55181,Tre Avery,tre avery,"Avery, Tre",CB,CLE,1997-02-26,2022,original
1377,16030,00-0037447,8854,4037520,,FoxxTo00,,42486,2239557,,9880c110-d3bc-11ec-96a0-c3471a31202c,,16562,,34669,0,,911139,,55032,Tomon Fox,tomon fox,"Fox, Tomon",DE,NYG,1998-03-16,2022,original
1378,16036,00-0037112,8698,4259147,34374,TongJa00,24778,60864,2870660,,8d9236c0-ce09-11ec-9598-03840dd5f387,,16418,,34374,0,,1068872,,54784,Jake Tonges,jake tonges,"Tonges, Jake",TE,SFO,1999-07-08,2022,original
1379,16043,00-0038152,8932,4245661,34720,HavrLu00,25222,57498,2870581,,acb45400-339b-11ed-bc62-03fa2e99e805,,16646,,34720,0,,1068756,,55323,Lucas Havrisik,lucas havrisik,"Havrisik, Lucas",PK,FA,1999-09-29,2022,original
1380,16045,00-0037205,8726,4047941,,SchoBr00,24788,28253,2260164,,711a03f0-cfea-11ec-8762-8dfa2bbad12c,,16469,,34429,0,,945746,,54874,Brenden Schooler,brenden schooler,"Schooler, Brenden",S,NEP,1997-05-30,2022,original
1381,16049,00-0037046,8564,4258183,,JeteDo00,,56718,,,6ea1b400-ca23-11ec-9f1c-b7114d38a85b,,16308,,34348,0,,1050231,,54733,Donovan Jeter,donovan jeter,"Jeter, Donovan",DT,FA,1998-12-07,2022,original
1382,16050,00-0037185,8732,4032247,34407,WebbRa02,24796,22373,2248289,,7cb3d1f0-d085-11ec-8cbe-f58fdd592020,,16439,,34407,0,,921965,,54863,Raleigh Webb,raleigh webb,"Webb, Raleigh",WR,FA,1997-12-28,2022,original
1383,16052,00-0037516,8844,4700660,,WebbSa00,,134606,2701708,,84c06310-d3a8-11ec-96a0-c3471a31202c,,16159,,34562,0,,1251382,,55104,Sam Webb,sam webb,"Webb, Sam",CB,FA,1998-05-19,2022,original
1384,16054,00-0037129,8714,4240459,,BlacJo00,,55589,2864609,,c218af10-ce17-11ec-bebb-4fec1e38b0e5,,16451,,34375,0,,1056956,,54807,Josh Blackwell,josh blackwell,"Blackwell, Josh",CB,CHI,1999-04-05,2022,original
1385,16055,00-0037431,8776,4240405,,JonaKi00,,56856,2867182,,09db6210-d2ec-11ec-96a0-c3471a31202c,,16499,,34619,0,,1060682,,55016,Kingsley Jonathan,kingsley jonathan,"Jonathan, Kingsley",DE,FA,1998-04-28,2022,original
1386,16056,00-0037662,8898,4052017,34686,BrewCJ00,24936,54409,2264703,,0af89610-d556-11ec-addb-6dd6dcd40f21,,16587,,34686,0,,951331,,55241,C.J. Brewer,cj brewer,"Brewer, C.J.",DT,TBB,1997-11-22,2022,original
1387,16059,00-0037661,8901,4240059,,IngrJa00,,55738,2804769,,dac14b40-d555-11ec-addb-6dd6dcd40f21,,16342,,34684,0,,976855,,55240,Ja'Marcus Ingram,jamarcus ingram,"Ingram, Ja'Marcus",CB,BUF,1997-09-02,2022,original
1388,16063,00-0037526,8618,4045299,,McCrMa01,,51112,2669388,,40b40970-ca83-11ec-97ae-e1573849d1a6,,16394,,34321,0,,1287300,,55114,Marcelino McCrary-Ball,marcelino mccrary-ball,"McCrary-Ball, Marcelino",LB,NYJ,1999-03-23,2022,original
1389,16064,00-0037395,8833,4917592,34503,FlowDa00,24883,156091,2885134,,3a886c50-d3a0-11ec-96a0-c3471a31202c,,16547,,34503,0,,1385998,,54980,Dallis Flowers,dallis flowers,"Flowers, Dallis",CB,CHI,1997-06-04,2022,original
1390,16068,00-0037660,8899,4034335,,EmilPr00,,106599,,,8b4cded0-d555-11ec-addb-6dd6dcd40f21,,16620,,34685,0,,944249,,55239,Prince Emili,prince emili,"Emili, Prince",DT,NOS,1998-09-18,2022,original
1391,16072,00-0037208,8710,4249766,34432,CochJa00,24776,63345,2867319,,6971dfd0-ce0d-11ec-8f7c-f5226825ea6a,,16325,,34432,0,,1059128,,54877,Jack Cochrane,jack cochrane,"Cochrane, Jack",LB,KCC,1999-02-09,2022,original
1392,16075,00-0037141,8683,4240824,34388,BlouJo00,24308,62771,2865301,,6604be40-cd99-11ec-b94f-57e6927758e6,,16453,,34388,0,,1061695,,54819,Joey Blount,joey blount,"Blount, Joey",S,ARI,1998-11-16,2022,original
1393,16077,00-0037602,8540,4569497,,OkuaSa00,,101425,3123749,,59271dc0-c95d-11ec-b1d2-d334745b4f4f,,16581,,34462,0,,1172347,,55190,Sam Okuayinonu,sam okuayinonu,"Okuayinonu, Sam",DE,SFO,1998-05-01,2022,original
1394,16080,00-0037545,8676,4032473,34659,ShahRa00,24687,63707,2250863,1360,e1ecc660-cc9f-11ec-952e-a10f2c98fc4d,,16560,,34659,0,,923412,,55133,Rashid Shaheed,rashid shaheed,"Shaheed, Rashid",WR,NOS,1998-08-31,2022,original
1395,16082,00-0037364,8569,4242996,,MosbAr00,,55908,2804788,,573375f0-ca1f-11ec-aeb5-1b91b32ddede,,16509,,34227,0,,976800,,54949,Arron Mosby,arron mosby,"Mosby, Arron",DE,GBP,1999-04-13,2022,original
1396,16086,00-0037070,8379,4259346,34254,ThomJo07,24295,56218,2868912,,856dcf70-cbb8-11ec-88c8-199e5defa0d2,,16162,,34254,0,,1067040,,54767,Josh Thompson,josh thompson,"Thompson, Josh",CB,TEN,1998-10-20,2022,original
1397,16087,00-0037621,8874,4242430,,AndeRy01,,56409,2758259,,8c262580-d45d-11ec-a51e-33207d612a74,,16264,,34615,0,,974479,,55200,Ryder Anderson,ryder anderson,"Anderson, Ryder",DE,NOS,1998-10-15,2022,original
1398,16088,00-0037061,8641,4247944,,DixoDe01,,91129,,,9a41c250-cbb6-11ec-88c8-199e5defa0d2,,16345,,34244,0,,1054839,,54758,De'Shaan Dixon,deshaan dixon,"Dixon, De'Shaan",DE,JAC,1998-12-16,2022,original
1399,16091,00-0037356,8850,4034861,34537,StilBe00,23862,43555,2239683,,7a46ff50-d3b4-11ec-96a0-c3471a31202c,,16241,,34537,0,,911984,,54939,Ben Stille,ben stille,"Stille, Ben",DT,FA,1997-11-12,2022,original
1400,16093,,8760,,34673,,24822,,2963411,,279ad0b0-d265-11ec-b16e-cf7159baf83d,,16341,,34673,0,,1122160,,,Dre Miller,dre miller,"Miller, Dre",TE,GBP,1998-04-18,2022,original
1401,16094,00-0037491,8869,4243366,34514,RussJJ00,23926,57958,2804592,,5396bba0-d3ed-11ec-8afa-57d9afd0ecba,,16573,,34514,0,,,,55079,J.J. Russell,jj russell,"Russell, J.J.",LB,ARI,1998-10-12,2022,original
1402,16095,00-0037645,8893,4362020,34679,ScibNi00,23983,77043,2966313,,23c30690-d54b-11ec-863e-d1768bcc6616,,16613,,34679,0,,1109740,,55224,Nick Sciba,nick sciba,"Sciba, Nick",PK,FA,1999-10-02,2022,original
1403,16096,00-0037581,8419,4245639,34285,BerrSt00,24217,61128,2870666,,18be19e0-cc7e-11ec-8d55-87af3a9174bd,,16490,,34285,0,,1068735,,55169,Stanley Berryhill,stanley berryhill,"Berryhill, Stanley",WR,FA,1998-06-09,2022,original
1404,16097,00-0037172,8595,4242270,34276,McGoKy00,24631,61544,2835698,,c1ebe1f0-ca62-11ec-bdda-4fe5bed84950,,16360,,34276,0,,1055267,,54850,Kyric McGowan,kyric mcgowan,"McGowan, Kyric",WR,FA,1999-11-01,2022,original
1405,16099,00-0037560,8635,4242515,34313,WootCh00,23902,57726,2804168,,a46e9c10-cb4f-11ec-a667-6354702e3fca,,15855,,34313,0,,976327,,55148,Chandler Wooten,chandler wooten,"Wooten, Chandler",LB,FA,1999-04-25,2022,original
1406,16101,00-0037149,8687,4071085,,OnujJo00,,156131,,,54312b60-cda1-11ec-b94f-57e6927758e6,,16458,,34413,0,,1385409,,54827,Joshua Onujiogu,joshua onujiogu,"Onujiogu, Joshua",LB,SEA,1998-03-03,2022,original
1407,16102,00-0037512,8838,4259632,34556,PolaIs00,23939,60781,2868296,,03dc3660-d3a9-11ec-96a0-c3471a31202c,,16202,,34556,0,,1066374,,55100,Isaiah Pola-Mao,isaiah pola-mao,"Pola-Mao, Isaiah",S,LVR,1999-06-30,2022,original
1408,16103,00-0037341,8794,4052609,,PerrRo01,,45336,,,8632df10-d309-11ec-8b77-45b1765fd110,,16531,,34491,0,,951988,,54924,Roderick Perry,roderick perry,"Perry, Roderick",DT,CLE,1997-12-03,2022,original
1409,16113,00-0037475,8583,4250764,34637,SmarSt00,24621,60492,2864800,1376,6ee105f0-ca2e-11ec-be96-e90abdfa0fef,,16321,,34637,0,,1056865,,55061,Stone Smartt,stone smartt,"Smartt, Stone",TE,NYJ,1998-10-04,2022,original
1410,16114,00-0037153,8691,4259636,,JoneVi00,,58233,2868189,,94af02a0-cda8-11ec-b94f-57e6927758e6,,16648,,34401,0,,1066367,,54831,Vi Jones,vi jones,"Jones, Vi",LB,FA,1998-05-05,2022,original
1411,16115,00-0037606,8536,4036146,34469,ShudCa00,24588,44789,2251107,,a8f5e690-c95a-11ec-b1d2-d334745b4f4f,,16541,,34469,0,,923929,,55194,Caleb Shudak,caleb shudak,"Shudak, Caleb",PK,FA,1997-11-19,2022,original
1412,16116,00-0037373,8765,4243808,,GilbZy00,,55891,,,a93e2eb0-d264-11ec-b16e-cf7159baf83d,,16236,,34670,0,,1056417,,54958,Zyon Gilbert,zyon gilbert,"Gilbert, Zyon",CB,GBP,1999-02-04,2022,original
1413,16117,00-0037222,8719,4240155,,ThomAJ00,,56309,,,832deb10-cfa9-11ec-a024-8f80a1cdd928,,16465,,34421,0,,1062907,,54891,A.J. Thomas,aj thomas,"Thomas, A.J.",S,FA,1999-09-18,2022,original
1414,16118,00-0037493,8532,4244310,34232,BrowMi02,24585,56054,2820396,,d64354b0-c956-11ec-b1d2-d334745b4f4f,,16300,,34232,0,,1051196,,55081,Mike Brown,mike brown,"Brown, Mike",S,TEN,1999-04-07,2022,original
1415,16119,00-0037464,8546,4039366,,FranJa03,,42941,,,d06dcf20-c965-11ec-9af6-61153bad5574,,16542,,34593,0,,943623,,55050,Jacobi Francis,jacobi francis,"Francis, Jacobi",CB,HOU,1998-09-06,2022,original
1416,16121,00-0037057,8739,4038843,,ThomKe04,,42509,2221845,,60ffacb0-d209-11ec-ab20-b37737d70cc4,,16416,,34343,0,,910413,,54750,Keir Thomas,keir thomas,"Thomas, Keir",DE,LAR,1998-01-25,2022,original
1417,16122,00-0037488,8871,4035468,34517,TurnNo00,23921,43187,2239537,,3472dfa0-d3f3-11ec-befa-d934fa9cf701,,15955,,34517,0,,913552,,55076,Nolan Turner,nolan turner,"Turner, Nolan",S,FA,1997-11-29,2022,original
1418,16124,00-0037401,8836,,,RhynFo00,,,,,cc44c2a0-d39c-11ec-96a0-c3471a31202c,,16550,,34524,0,,1072596,,,Forrest Rhyne,forrest rhyne,"Rhyne, Forrest",LB,IND,1999-05-29,2022,original
1419,16125,00-0038147,8928,4262900,34713,BaldDa01,25211,64309,2878374,,bdfc7130-1351-11ed-9aaa-89106bfa2f85,,16169,,34713,0,,1075002,,55503,Daylen Baldwin,daylen baldwin,"Baldwin, Daylen",WR,MIN,1999-11-24,2022,original
1420,16127,00-0037551,8625,4256041,,JoneMa07,,52026,,,d73f4250-cb42-11ec-a667-6354702e3fca,,16386,,34304,0,,976124,,55139,Manny Jones,manny jones,"Jones, Manny",DT,ARI,1999-06-06,2022,original
1421,16129,00-0037415,8788,4242655,,GeorAl00,,56275,,,edf01bd0-d2f1-11ec-96a0-c3471a31202c,,16514,,34461,0,,1054910,,55000,Allan George,allan george,"George, Allan",CB,CIN,1999-07-16,2022,original
1422,16131,00-0037375,8288,4426583,,HintCh01,,101418,,,fd3f7640-d264-11ec-b16e-cf7159baf83d,,16126,,34672,0,,1181648,,54960,Christopher Hinton,christopher hinton,"Hinton, Christopher",DT,LAC,2000-09-14,2022,original
1423,16132,00-0037468,8578,4258237,,LaynRa00,,55960,2865390,,71325ae0-ca2c-11ec-a896-a541b322f383,,16314,,34630,0,,1065149,,55054,Raheem Layne,raheem layne,"Layne, Raheem",S,FA,1999-07-02,2022,original
1424,16133,00-0035916,8748,4035044,,,,,,,b912dd90-d20a-11ec-b088-a57acd83a59a,,16235,,34336,0,,1065054,,52818,TJ Carter,tj carter,"Carter, TJ",CB,LAR,1999-04-03,2022,original
1425,16135,00-0037031,8107,4916349,33950,KaliNi00,24144,156095,28867671,,6aed0540-7ec8-11ec-8905-19cf1c3e187f,,15869,,33950,0,,1166045,,49287,Nikola Kalinic,nikola kalinic,"Kalinic, Nikola",TE,IND,1997-01-21,2022,original
1426,16137,00-0037181,8552,4032721,34400,NichRa00,24595,43672,2240914,,4efa1860-c981-11ec-a1a0-57a82b503f37,,16443,,34400,0,,917677,,54859,Rayshad Nichols,rayshad nichols,"Nichols, Rayshad",DT,BAL,1999-07-09,2022,original
1427,16139,00-0037549,8666,4036660,34302,BakeDa02,24294,43542,2252286,,e92e4840-cb41-11ec-a667-6354702e3fca,,16385,,34302,0,,925060,,55137,Darrell Baker,darrell baker,"Baker, Darrell",CB,TEN,1998-03-27,2022,original
1428,16140,00-0037639,8889,4044132,,KwenWi00,,43510,2256706,,6918cdb0-d53c-11ec-9803-0ddb31fc5d2f,,16606,,34641,0,,943662,,55218,William Kwenkeu,william kwenkeu,"Kwenkeu, William",LB,BAL,1997-01-08,2022,original
1429,16144,00-0037051,8736,4039170,,GarcEl00,,44498,2247144,,32e18540-d206-11ec-ab20-b37737d70cc4,,16414,,34339,0,,921048,,54744,Elijah Garcia,elijah garcia,"Garcia, Elijah",DT,NYG,1998-03-11,2022,original
1430,16145,00-0037384,8752,4567462,34574,McMiJa00,24819,100931,3124175,,62fb07e0-d253-11ec-b16e-cf7159baf83d,,16477,,34574,0,,1165112,,54969,Ja'Quan McMillian,jaquan mcmillian,"McMillian, Ja'Quan",CB,DEN,2000-06-04,2022,original
1431,16405,00-0037542,8670,4051167,34657,RomoJo00,24681,33384,2245258,,80f1ebc0-cc9e-11ec-952e-a10f2c98fc4d,,16559,,34657,0,,919991,,55130,John Parker Romo,john parker romo,"Parker Romo, John",PK,ATL,1997-08-27,2022,original
1432,16406,00-0037164,8192,4242896,34274,HodgCu00,24630,61137,2760856,,8987eae0-ca60-11ec-a405-85147f12d5b8,,16043,,34274,0,,974631,,54842,Curtis Hodges,curtis hodges,"Hodges, Curtis",TE,FA,1999-07-03,2022,original
1433,16435,00-0037506,8840,4361008,34543,FothCo00,24886,84070,2240503,,320bc720-d3a5-11ec-96a0-c3471a31202c,,16556,,34543,0,,913155,,55094,Cole Fotheringham,cole fotheringham,"Fotheringham, Cole",TE,FA,1997-10-11,2022,original
1434,16452,00-0037547,8674,4248789,,WhelDa00,,57639,2828173,,cd141ff0-cc9e-11ec-952e-a10f2c98fc4d,,16598,,40767,0,,,,55135,Daniel Whelan,daniel whelan,"Whelan, Daniel",PN,GBP,1999-02-10,2022,original
1435,16461,00-0037544,8328,4241611,34716,SeweNe00,23923,56107,2804744,,3f84c3c0-cc9d-11ec-952e-a10f2c98fc4d,,16196,,34716,0,,976821,,55132,Nephi Sewell,nephi sewell,"Sewell, Nephi",LB,FA,1998-12-19,2022,original
1436,16466,00-0037627,8887,4249596,,GreeMi01,,56664,2816326,,8a5ec760-d52b-11ec-b52d-e7a911758389,,16610,,34643,0,,1049541,,55206,Mike Greene,mike greene,"Greene, Mike",DT,TBB,1999-05-03,2022,original
1437,16468,00-0037515,8841,4569479,34561,VanVZa00,23898,101450,3122153,,37258380-d3a6-11ec-96a0-c3471a31202c,,16261,,34561,0,,1168937,,55103,Zach VanValkenburg,zach vanvalkenburg,"VanValkenburg, Zach",LB,FA,1998-02-17,2022,original
1438,16472,00-0037578,8397,4360590,34595,ThomJu03,24865,76655,2967604,,8a8dfad0-d314-11ec-8b77-45b1765fd110,,16145,,34595,0,,1106740,,55166,Juanyeh Thomas,juanyeh thomas,"Thomas, Juanyeh",S,DAL,2000-06-24,2022,original
1439,16475,00-0037136,8298,4360318,,GoodMa02,,76578,2963142,,2fdc48c0-ce1a-11ec-bebb-4fec1e38b0e5,,15942,,34382,0,,1110720,,54814,Mario Goodrich,mario goodrich,"Goodrich, Mario",CB,FA,2000-01-12,2022,original
1440,16482,00-0037608,8537,4240476,,SwilTr00,,62922,,,b021e120-c95b-11ec-b1d2-d334745b4f4f,,16583,,34472,0,,976294,,55196,Tre Swilling,tre swilling,"Swilling, Tre",CB,BAL,1999-03-26,2022,original
1441,16484,00-0037392,8834,4360538,,DenbTr00,,77165,2962783,,8a2c7440-d3a0-11ec-96a0-c3471a31202c,,16546,,34487,0,,1107852,,54977,Trevor Denbow,trevor denbow,"Denbow, Trevor",S,FA,1998-08-26,2022,original
1442,16491,,8612,,,,,,,,078aff90-ca7f-11ec-97ae-e1573849d1a6,,16392,,34317,0,,923807,,,Qwuantrezz Knight,qwuantrezz knight,"Knight, Qwuantrezz",S,ARI,1997-10-10,2022,original
1443,16494,00-0037179,8297,4034959,34397,MoonJe00,22776,26453,2248609,,32a47bc0-c980-11ec-a1a0-57a82b503f37,,16209,,34397,0,,922016,,54857,Jeremiah Moon,jeremiah moon,"Moon, Jeremiah",LB,FA,1998-08-18,2022,original
1444,16501,00-0037383,8758,4360855,,MaugKa00,,81982,2966897,,f1cedce0-d252-11ec-b16e-cf7159baf83d,,16475,,34572,0,,1107311,,54968,Kana'i Mauga,kanai mauga,"Mauga, Kana'i",LB,LAC,2000-01-08,2022,original
1445,16507,00-0037420,8435,4035912,34473,LassKw20,24837,23226,2253045,,3b3c74f0-d2ee-11ec-96a0-c3471a31202c,,16517,,34473,0,,935156,,55005,Kwamie Lassiter,kwamie lassiter,"Lassiter, Kwamie",WR,FA,1998-01-21,2022,original
1446,16510,00-0037711,8914,5081728,,PharJe00,,156117,2891578,,bf39d6f0-078f-11ed-963b-2b593f9846d8,,16635,,34706,0,,1397890,,54432,Jeremiah Pharms,jeremiah pharms,"Pharms, Jeremiah",DT,FA,1996-10-16,2022,original
1447,16524,,8757,4250969,34581,,24820,,2262718,,e480b9d0-d254-11ec-b16e-cf7159baf83d,,16480,,34581,0,,948705,,,Rodney Williams,rodney williams,"Williams, Rodney",TE,FA,1998-04-08,2022,original
1448,16537,00-0037377,8763,4036817,34675,ThomTr01,24824,43455,2251933,,73765ef0-d265-11ec-b16e-cf7159baf83d,,16602,,34675,0,,924515,,54962,Trenton Thompson,trenton thompson,"Thompson, Trenton",S,FA,1997-12-18,2022,original
